smiles,score
CN(C)c1cccc(Nc2ncnc3cc(N)ncc23)c1,0.4273460654754576
CN(C)c1ccc(Nc2ncnc3cc(N)ncc23)cc1,0.3876189717947854
Nc1cc2ncnc(Nc3cccc(F)c3)c2cn1,0.45743777671135655
Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,0.5348342412173044
Nc1cc2ncnc(Nc3cccc(I)c3)c2cn1,0.5040814524669748
Nc1cc2ncnc(Nc3cccc(O)c3)c2cn1,0.5562722421229678
Cc1cccc(Nc2ncnc3cc(N)ncc23)c1,0.5785303528013765
Nc1cc2ncnc(Nc3cccnc3)c2cn1,0.3589202366006023
CC(=O)Nc1cccc(Nc2ncnc3cc(N)ncc23)c1,0.3589202366006023
CC(=O)Nc1ccc(Nc2ncnc3cc(N)ncc23)cc1,0.3589202366006023
Nc1cc2ncnc(NCc3ccccc3)c2cn1,0.47216899221674385
Nc1cc2ncnc(NCc3ccccc3[N+]([O-])=O)c2cn1,0.3929534275720228
Nc1cc2ncnc(NCc3cccc(c3)[N+]([O-])=O)c2cn1,0.3585244729888685
Nc1cc2ncnc(NCc3ccc(cc3)[N+]([O-])=O)c2cn1,0.3589202366006023
Nc1cc2ncnc(NCc3ccccc3Br)c2cn1,0.4301060567107389
Nc1cc2ncnc(NCc3cccc(Br)c3)c2cn1,0.4505030599433734
Nc1cc2ncnc(NCc3ccc(Br)cc3)c2cn1,0.4147001190910373
Nc1cc2ncnc(NCc3ccccc3C(F)(F)F)c2cn1,0.3589202366006023
Nc1cc2ncnc(NCc3cccc(c3)C(F)(F)F)c2cn1,0.4239408713676706
Nc1cc2ncnc(NCc3ccc(cc3)C(F)(F)F)c2cn1,0.36779552920206476
COc1ccccc1CNc1ncnc2cc(N)ncc12,0.2673374132578312
COc1cccc(CNc2ncnc3cc(N)ncc23)c1,0.40856894308293124
COc1ccc(CNc2ncnc3cc(N)ncc23)cc1,0.2673374132578312
Nc1cc2ncnc(NCc3ccccc3N)c2cn1,0.5089578267819824
Nc1cccc(CNc2ncnc3cc(N)ncc23)c1,0.3589202366006023
Nc1ccc(CNc2ncnc3cc(N)ncc23)cc1,0.3589202366006023
CN(C)c1ccccc1CNc1ncnc2cc(N)ncc12,0.2673374132578312
CN(C)c1cccc(CNc2ncnc3cc(N)ncc23)c1,0.3589202366006023
CN(C)c1ccc(CNc2ncnc3cc(N)ncc23)cc1,0.2673374132578312
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,0.37367889185513914
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,0.3708963649113183
Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc12,0.2673374132578312
Cn1c([Se][Se]c2c(C(O)=O)c3ccccc3n2C)c(C(O)=O)c2ccccc12,0.40067577235119517
CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,0.3785803363977748
CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,0.38895044055099176
CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,0.3484849826952021
CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,0.38980582652544177
CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc12,0.37367889185513914
FC(F)(F)C(=O)N[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,0.29490659017160076
