smiles,vina_score
CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-6.8
Brc1cccc(Nc2c(cnc3ccc(NC(=O)C=C)cc23)C#N)c1,-4.8
Brc1cccc(Nc2c(cnc3ccc(NC(=O)C#CCN4CCSCC4)cc23)C#N)c1,-7.7
CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,-4.8
COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-6.9
COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-6.3
CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-6.7
COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-6.2
C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-8.3
Fc1ccc(Nc2c(cnc3ccc(NC(=O)\C=C\CN4CCOCC4)cc23)C#N)cc1Cl,-6.1
Fc1ccc(Nc2c(cnc3ccc(NC(=O)C(=C)CN4CCOCC4)cc23)C#N)cc1Cl,-6.1
CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,-5.0
CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,-3.8
CCO\N=C(/C)c1ccc2n(C(C)C)c3c4CCc5nn(C)cc5-c4c4C(=O)NCc4c3c2c1,-4.2
CO\N=C(/C)c1ccc2n(CC(C)C)c3c4CCc5nn(C)cc5-c4c4C(=O)NCc4c3c2c1,-3.5
C[C@@H](Oc1cccc2ncnc(Nc3ccc4n(Cc5ccccn5)ncc4c3)c12)C(=O)N(C)C,0.1
C[C@@H](Oc1cccc2ncnc(Nc3ccc4n(Cc5nccs5)ncc4c3)c12)C(=O)N1CCOCC1,-7.9
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,-8.3
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,-7.8
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,-7.4
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,-8.6
Nc1nc(Nc2ccc3[nH]ccc3c2)c2cc(CCc3ccccc3)[nH]c2n1,-6.9
Nc1nc(Nc2ccc(F)c(c2)C(F)(F)F)c2cc(CCc3ccccc3)[nH]c2n1,-7.4
Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,-7.5
Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1,-8.2
Nc1nc(Nc2cccc(c2)C#C)c2cc(CCc3ccccc3)[nH]c2n1,-7.7
Nc1nc(Nc2cccc(c2)C(F)(F)F)c2cc(CCc3ccccc3)[nH]c2n1,-5.7
Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,-7.5
Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,-7.9
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,-8.4
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1,-7.5
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3cccc4ccccc34)[nH]c2n1,-8.0
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3Cl)[nH]c2n1,-7.2
COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,-8.2
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1,-8.3
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3cccc4ccccc34)[nH]c2n1,13.4
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,-8.6
Nc1ncnc2n(CC(=O)c3c[nH]c4ccccc34)cnc12,-7.3
Nc1ncnc2n(CC(=O)c3cccnc3)cnc12,-7.1
Nc1ncnc2n(CC(=O)c3ccccn3)cnc12,-7.4
Nc1ncnc2n(CC(=O)c3ccccc3)cnc12,-8.5
Nc1ncnc2ncn(CC(=O)c3c[nH]c4ccccc34)c12,-8.3
COc1cc(cc(OC)c1OC)C1=C(C(=O)NC1=O)c1c[nH]c2ccccc12,-5.2
COc1cc(cc(OC)c1OC)C1=C(CNC1=O)c1cn(COCc2ccccc2)c2ccccc12,-1.3
COc1cc(cc(OC)c1OC)C1=C(CNC1=O)c1cn(COCC[Si](C)(C)C)c2ccccc12,-7.2
COc1cc(cc(OC)c1OC)C1=C(CNC1=O)c1c[nH]c2ccccc12,-4.5
CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1,-5.8
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CNC1CC1,-5.8
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CNC1CC1,2.1
O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1)\C=C\CNC1CC1,-3.9
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C1CC1,-3.4
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C1CC1,-4.2
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN1CCCCC1,0.1
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN1CCCCC1,-0.8
O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1)\C=C\CN1CCCCC1,-5.9
CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-4.8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC1CC(F)(F)C1,-4.1
Fc1ccc(Nc2ncnc3cc(OCC(F)(F)F)c(NC(=O)\C=C\CNC4CC4)cc23)cc1Cl,-4.0
FC(F)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC1CC1,-5.1
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CNC4CC4)cc23)cc1Cl,-6.2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC1CC1,-5.3
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC1CC1,-2.9
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C1CC1)C1CC1,-1.2
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C1CC1)C1CC1,3.9
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CN(C4CC4)C4CC4)cc23)cc1Cl,-5.5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C1CC1)C1CC1,-1.9
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CC[S+]([O-])CC1,0.7
[O-][S+]1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,-6.6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CC[S+]([O-])CC1,19.9
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CN4CC(F)(F)C4)cc23)cc1Cl,-2.7
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C1CC1,-1.9
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C1CC1,-5.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C1CC1,0.2
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CN4CCC(=O)CC4)cc23)cc1Cl,-2.9
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CCCCC1,-1.7
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CN4CCCCC4)cc23)cc1Cl,-5.2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CCCCC1,-2.4
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,2.8
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC1CCN(C)CC1,1.9
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC1CCOCC1,-4.6
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(c3)C#N)ncnc2cc1O[C@H]1CCOC1,-5.5
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(Cl)c(c3)C(F)(F)F)ncnc2cc1O[C@H]1CCOC1,-2.1
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1,2.4
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,7.9
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-1.6
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3)ncnc2cc1O[C@H]1CCOC1,3.3
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-2.8
COCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)\C=C\CN(C)C,-1.2
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,-2.2
COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)\C=C\CN(C)C,1.9
COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1.5
COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)cc3)c2cc1NC(=O)\C=C\CN(C)C,-4.0
COCCOc1cc2ncnc(Nc3ccc(F)c(c3)C#N)c2cc1NC(=O)\C=C\CN(C)C,0.7
COCCOc1cc2ncnc(Nc3ccc(NC(=O)\C=C\CN(C)C)c(c3)C(F)(F)F)c2cc1NC(=O)\C=C\CN(C)C,-1.6
COCCOc1cc2ncnc(Nc3ccc(Cl)c(c3)C(F)(F)F)c2cc1NC(=O)\C=C\CN(C)C,-5.6
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C,1.6
COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,-6.7
Fc1cc(Br)ccc1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)C=C)cc12,-7.4
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)cc1Cl,-4.3
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)cc1C#N,5.4
FC(F)(F)c1cc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)ccc1NC(=O)C=C,-6.2
FC(F)(F)c1cc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)ccc1Cl,-5.9
C=CC(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1,-5.0
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,-1.1
Clc1cc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)ccc1OCc1ccccn1,-4.8
COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C=C,-6.5
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)C=C,-6.2
COCCOc1cc2ncnc(Nc3ccc(Cl)c(c3)C(F)(F)F)c2cc1NC(=O)C=C,-5.0
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C=C)c(c3)C(F)(F)F)c2cc1NC(=O)C=C,-7.1
COCCOc1cc2ncnc(Nc3ccc(F)c(c3)C#N)c2cc1NC(=O)C=C,-2.5
Fc1cccc(COc2ccc(Nc3ncnc4cc(O[C@H]5CCOC5)c(NC(=O)C=C)cc34)cc2Cl)c1,-6.0
Fc1cccc(COc2ccc(Nc3ncnc4cc(O[C@H]5CCOC5)c(NC(=O)C=C)cc34)cc2)c1,-5.4
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,-5.3
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,-5.3
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,-6.5
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,-5.9
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,-5.5
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,-6.2
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,65.9
CN(C)CCCNC(=O)c1csc2nc(cn12)-c1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1,-7.4
Oc1ccc2[C@H]3c4cc(O)c(O)cc4C[C@@]3(O)COc2c1O,-7.0
CO\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-4.3
COc1ccc(cc1)\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-7.4
Nc1ncnc(Nc2ccc3n(Cc4cccc(F)c4)ncc3c2)c1CN=NCC(F)(F)F,-7.9
CN=NCc1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-6.6
COC[C@H]1CCCN1\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-4.4
COC[C@@H]1CCCN1\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-5.4
Nc1ncnc(Nc2ccc3n(Cc4cccc(F)c4)ncc3c2)c1\C=N\N1CCN(CCO)CC1,-6.0
CN1CCN(CC1)\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-7.5
Nc1ncnc(Nc2ccc3n(Cc4cccc(F)c4)ncc3c2)c1\C=N\N1CCCCC1,-7.6
Nc1ncnc(Nc2ccc3n(Cc4cccc(F)c4)ncc3c2)c1\C=N\N1CCOCC1,-6.1
CN(C)\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,-5.8
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,-3.4
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,-4.7
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,-7.8
NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,-7.9
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C#N,-7.7
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,-6.2
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,-7.1
COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,-8.1
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(O)=O,-7.7
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C=O,-8.5
COc1ccc-2c(SCc3cnc(nc-23)-c2ccccc2)c1,-8.5
Clc1ccc(Nc2ncc3CSc4cc(Cl)ccc4-c3n2)cc1,-8.5
Clc1ccc-2c(SCc3cnc(Nc4ccccc4)nc-23)c1,-5.5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-8.0
COc1ccc(Nc2ncc3CSc4cc(Cl)ccc4-c3n2)cc1,-5.4
C[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc23)c1)C(O)=O,-9.9
Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,-8.9
CN1CCN(CC1)C(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,-8.1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,-8.3
Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,-7.5
Fc1ccc(Nc2ncnc3sccc23)cc1Cl,-8.8
Fc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1Cl,-6.8
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,-8.2
CCOC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1C,-8.0
CCOC(=O)Nc1ccc(Nc2ncnc3sccc23)cc1C,-6.4
CCOC(=O)Nc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1C,-6.7
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,-7.6
Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)c1,-7.1
Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4sccc34)cc2)c1,-5.4
Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4sc5CCCCc5c34)cc2)c1,-8.0
COc1cc2ncnc(Oc3ccc(F)c(Cl)c3)c2cc1OC,-8.1
Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,-7.4
Fc1ccc(Oc2ncnc3sccc23)cc1Cl,-8.9
Fc1ccc(Oc2ncnc3sc4CCCCc4c23)cc1Cl,1.2
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(C)c3)c2cc1OC,-1.4
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,-7.9
CCOC(=O)Nc1ccc(Oc2ncnc3sccc23)cc1C,-8.3
CCOC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1C,-7.3
CCOC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1C,-2.7
Clc1cc(Oc2ncnc3sc4CCCCc4c23)ccc1NC(=O)Nc1cccc(Br)c1,-3.2
Cc1cc(Oc2ncnc3sc4CCCCc4c23)ccc1NC(=O)Nc1cccc(Br)c1,-5.2
Brc1cccc(NC(=O)Nc2ccc(Oc3ncnc4sc5CCCCc5c34)cc2)c1,-7.8
Clc1cc(Oc2ncnc3sccc23)ccc1NC(=O)Nc1cccc(Br)c1,-7.6
Cc1cc(Oc2ncnc3sccc23)ccc1NC(=O)Nc1cccc(Br)c1,-7.8
Brc1cccc(NC(=O)Nc2ccc(Oc3ncnc4sccc34)cc2)c1,-7.1
Brc1cccc(NC(=O)Nc2ccc(Oc3ncnc4ccccc34)cc2)c1,-4.8
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(Cl)c3)c2cc1OC,-1.1
CCN1CCN(CC\C=C\c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(cnc3c2)C#N)CC1,-8.3
Fc1ccc(cc1)-c1nn2ccccc2c1-c1ccncc1,-7.0
CNC(=O)c1ccc(Nc2nccc(n2)-c2cnc(C)n2C(C)C)cc1F,-3.2
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O,-7.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-0.4
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(cc1)C(F)(F)F,-3.8
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0.8
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)[N+]([O-])=O,2.0
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)C(F)(F)F,-0.1
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(I)cc1,-5.0
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(Br)cc1,-4.6
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccccc1,-5.8
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(F)cc1,2.3
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OC(C)Cn1c(C)ncc1[N+]([O-])=O)C(C)=O,-3.0
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,-4.5
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(Cl)cc1,1.1
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(Cl)cc1,-1.5
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(F)cc1,1.2
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(Br)cc1,7.2
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(I)cc1,1.2
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(C)cc1,-1.9
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(C)cc1,-1.1
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccccc1,3.1
CCOc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OC(C)Cn1c(C)ncc1[N+]([O-])=O)C(C)=O,2.8
CCOc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,-5.9
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccccc1,-2.9
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccccc1,-2.0
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(Br)cc1,3.6
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(Br)cc1,-1.2
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(cc1)C(F)(F)F,6.8
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)C(F)(F)F,-3.4
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,-1.2
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OC(C)Cn1c(C)ncc1[N+]([O-])=O)C(C)=O,4.6
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O,4.5
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)[N+]([O-])=O,-2.1
CCOc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,3.2
CCOc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OC(C)Cn1c(C)ncc1[N+]([O-])=O)C(C)=O,-2.9
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(Cl)cc1,-0.6
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(Cl)cc1,0.2
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(F)cc1,-0.0
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(F)cc1,2.8
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(I)cc1,0.9
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(I)cc1,-3.7
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(C)cc1,-1.8
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(C)cc1,1.2
N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(C4Cc5ccccc5N24)c13,-6.6
NC(=N)SCCCn1c(=O)c2c(n3c(cc4ccccc34)c3cccc4ccn2c34)c1=O,-7.5
CN=C(N)SCCCn1c(=O)c2c(n3c(cc4ccccc34)c3cccc4ccn2c34)c1=O,-5.0
CCc1cc(Nc2nccc(n2)-c2c(nc3ccccn23)-c2cccc(c2)C(=O)Nc2c(F)cccc2F)c(OC)cc1N1CCC(CC1)N1CCN(CC1)S(C)(=O)=O,100.6
